source,target,weight,Age_Giver,Age_Recipient
Rirmin,Tarmap,1,125,4
Rirmin,Tarmap,1,160,39
Rirmin,Tarmap,1,158,37
Rirmin,Tarmap,1,153,32
Rirmin,Tarmap,1,136,16
Rirmin,Tarmap,1,136,16
Luusup,Tarmap,1,56,39
Rirmin,Tarmap,1,157,37
Meisen,Tarmap,1,20,16
Rirmin,Tarmap,1,137,17
Rirmin,Tarmap,1,137,17
Rirmin,Tarmap,1,137,16
Rirmin,Tarmap,1,137,17
Rirmin,Tarmap,1,137,17
Rirmin,Tarmap,1,159,39
Rirmin,Tarmap,1,150,30
Rirmin,Tarmap,1,151,30
Lymeym,Tarmap,1,51,39
Rirmin,Tarmap,1,159,39
Rirmin,Tarmap,1,158,38
Vecaer,Tarmap,1,161,38
Rulaub,Thshhr,1,NA,15
Rulaub,Thshhr,1,NA,13
Lymeym,Thshhr,1,51,14
Rulaub,Thshhr,1,NA,6
Rulaub,Thshhr,1,NA,13
Tssese,Thshhr,1,16,15
Rulaub,Thshhr,1,NA,15
Rulaub,Thshhr,1,NA,15
Rulaub,Thshhr,1,NA,14
Heiaer,Thshhr,1,67,13
Rulaub,Thshhr,1,NA,14
Rulaub,Thshhr,1,NA,6
Vecaer,Thshhr,1,155,8
Rulaub,Thshhr,1,NA,16
Bosmot,Thshhr,1,43,7
Rulaub,Thshhr,1,NA,12
Rulaub,Thshhr,1,NA,15
Rulaub,Thshhr,1,NA,6
Rulaub,Thshhr,1,NA,13
Rulaub,Thshhr,1,NA,7
Rulaub,Thshhr,1,NA,13
Catyav,Thshhr,1,10,14
Rulaub,Thshhr,1,NA,13
Vigoit,Thshhr,1,59,15
Rulaub,Thshhr,1,NA,13
Rulaub,Thshhr,1,NA,16
Rulaub,Thshhr,1,NA,8
Rulaub,Thshhr,1,NA,5
Vigoit,Thshhr,1,57,13
Rulaub,Thshhr,1,NA,15
Rulaub,Thshhr,1,NA,5
Rulaub,Thshhr,1,NA,14
Catyav,Thshhr,1,11,15
Rulaub,Thshhr,1,NA,14
Heiaer,Thshhr,1,70,15
Rulaub,Thshhr,1,NA,12
Rulaub,Thshhr,1,NA,15
Rulaub,Thshhr,1,NA,6
Lymeym,Thshhr,1,50,13
Rulaub,Thshhr,1,NA,15
Rulaub,Thshhr,1,NA,14
Memael,Thshhr,1,31,14
Catyav,Thshhr,1,10,14
Lymeym,Thshhr,1,52,16
Zikaik,Thshhr,1,50,6
Rulaub,Thshhr,1,NA,14
Apiaph,Thshhr,1,20,15
Rulaub,Thshhr,1,NA,7
Catyav,Thshhr,1,11,15
Rulaub,Thshhr,1,NA,14
Rulaub,Thshhr,1,NA,13
Rulaub,Thshhr,1,NA,14
Rulaub,Thshhr,1,NA,13
Rulaub,Thshhr,1,NA,13
Rulaub,Thshhr,1,NA,12
Rulaub,Thshhr,1,NA,5
Rulaub,Thshhr,1,NA,16
Rulaub,Thshhr,1,NA,13
Rulaub,Thshhr,1,NA,14
Zikaik,Thshhr,1,50,6
Rulaub,Thshhr,1,NA,16
Rulaub,Thshhr,1,NA,13
Rulaub,Thshhr,1,NA,13
Memael,Thshhr,1,32,15
Maiaal,Toteou,1,NA,0
Maiaal,Toteou,1,NA,1
Maiaal,Toteou,1,NA,0
Maiaal,Toteou,1,NA,0
Catsat,Toraox,1,35,78
Kateat,Toraox,1,NA,50
Bucaub,Toraox,1,101,61
Maiaal,Toraox,1,NA,49
Asmast,Toraox,1,50,76
Acracc,Toraox,1,NA,62
Acracc,Toraox,1,NA,62
Povoor,Toraox,1,NA,62
Amiamn,Toraox,1,61,77
Crbsra,Toraox,1,30,24
Bucaub,Toraox,1,64,24
Kateat,Toraox,1,NA,38
Kateat,Toraox,1,NA,38
Aniana,Toraox,1,68,77
Kateat,Toraox,1,NA,37
Mupsum,Toraox,1,44,84
Kateat,Toraox,1,NA,37
Ecmacz,Toraox,1,164,83
Bosmot,Toraox,1,28,62
Kateat,Toraox,1,NA,36
Kateat,Toraox,1,NA,34
Scvycu,Toraox,1,52,50
Lehyei,Toraox,1,NA,75
Povoor,Toraox,1,NA,62
Pooxox,Toraox,1,119,36
Kateat,Toraox,1,NA,24
Acracc,Toraox,1,NA,62
Rirmin,Toraox,1,137,62
Kateat,Toraox,1,NA,61
Lehyei,Toraox,1,NA,77
Kateat,Toraox,1,NA,61
Kateat,Toraox,1,NA,24
Bucaub,Toraox,1,115,75
Kateat,Toraox,1,NA,38
Kateat,Toraox,1,NA,23
Kateat,Toraox,1,NA,50
Kateat,Toraox,1,NA,37
Samaar,Toraox,1,65,76
Crumry,Toraox,1,65,62
Lehyei,Toraox,1,NA,84
Kateat,Toraox,1,NA,36
Kateat,Toraox,1,NA,50
Kateat,Toraox,1,NA,35
Samaar,Toraox,1,65,75
Goeaon,Toraox,1,76,34
Lehyei,Toraox,1,NA,83
Pooxox,Toraox,1,119,36
Asmast,Toraox,1,35,61
Wartar,Toraox,1,104,62
Povoor,Toraox,1,NA,62
Kateat,Toraox,1,NA,35
Kateat,Toraox,1,NA,35
Zikaik,Toraox,1,24,50
Amiamn,Toraox,1,45,62
Kateat,Toraox,1,NA,50
Flumla,Toraox,1,NA,77
Kateat,Toraox,1,NA,49
Luusup,Toraox,1,50,78
Psasse,Toraox,1,119,77
Kateat,Toraox,1,NA,50
Lehyei,Toraox,1,NA,77
Kateat,Toraox,1,NA,50
Zikaik,Toraox,1,51,77
Kateat,Toraox,1,NA,25
Ulerlc,Toraox,1,114,85
Povoor,Toraox,1,NA,62
Kateat,Toraox,1,NA,24
Lehyei,Toraox,1,NA,62
Asmast,Toraox,1,36,62
Catsat,Toraox,1,18,62
Acracc,Toraox,1,NA,60
Scvycu,Toraox,1,52,50
Shlahi,Toraox,1,NA,76
Kateat,Toraox,1,NA,50
Acracc,Toraox,1,NA,62
Acracc,Toraox,1,NA,62
Brseru,Toraox,1,85,61
Kateat,Toraox,1,NA,50
Gronri,Toraox,1,61,60
Kateat,Toraox,1,NA,37
Kateat,Toraox,1,NA,38
Kateat,Toraox,1,NA,37
Bosmot,Toraox,1,41,75
Vecaer,Toraox,1,138,61
Kateat,Toraox,1,NA,24
Poypol,Toraox,1,31,76
Zikaik,Toraox,1,52,77
Kateat,Toraox,1,NA,34
Rirmin,Toraox,1,114,39
Kateat,Toraox,1,NA,35
Kateat,Toraox,1,NA,36
Aniana,Toraox,1,52,61
Mupsum,Toraox,1,21,61
Mupsum,Toraox,1,44,85
Acracc,Toraox,1,NA,62
Samaar,Toraox,1,75,86
Gronri,Toraox,1,25,24
Vasear,Toraox,1,50,63
Rirmin,Toraox,1,137,62
Psasse,Toraox,1,118,76
Aniana,Toraox,1,53,62
Asmast,Toraox,1,59,85
Kateat,Toraox,1,NA,24
Psasse,Toraox,1,104,62
Kateat,Toraox,1,NA,39
Asmast,Toraox,1,36,62
Kateat,Toraox,1,NA,35
Zikaik,Toraox,1,25,50
Acracc,Toraox,1,NA,62
Kateat,Toraox,1,NA,49
Kateat,Toraox,1,NA,35
Lehyei,Toraox,1,NA,85
Tssese,Toraox,1,16,85
Lehyei,Toraox,1,NA,76
Vasear,Toraox,1,37,50
Acracc,Toraox,1,NA,60
Kateat,Toraox,1,NA,23
Mupsum,Toraox,1,35,75
Mupsum,Toraox,1,21,61
Povoor,Toraox,1,NA,62
Rirmin,Toraox,1,125,50
Kateat,Toraox,1,NA,24
Samaar,Toraox,1,74,85
Kateat,Toraox,1,NA,38
Samaar,Toraox,1,67,78
Rirmin,Toraox,1,159,84
Rirmin,Toraox,1,137,62
Povoor,Toraox,1,NA,62
Kateat,Toraox,1,NA,49
Ulerlc,Toraox,1,91,62
Mupsum,Toraox,1,45,85
Rirmin,Toraox,1,112,37
Kateat,Toraox,1,NA,24
Kateat,Toraox,1,NA,23
Acracc,Toraox,1,NA,60
Kateat,Toraox,1,NA,38
Kateat,Toraox,1,NA,36
Aniana,Toraox,1,67,76
Samaar,Toraox,1,74,84
Kateat,Toraox,1,NA,35
Tssese,Toraox,1,16,85
Asmast,Toraox,1,23,49
Psasse,Toraox,1,104,63
Bucaub,Toraox,1,116,75
Vasear,Toraox,1,71,84
Acracc,Toraox,1,NA,62
Kateat,Toraox,1,NA,38
Acracc,Toraox,1,NA,62
Kateat,Toraox,1,NA,50
Kateat,Toraox,1,NA,49
Poypol,Toraox,1,30,75
Vasear,Toraox,1,48,61
Asrssp,Toraox,1,81,85
Kateat,Toraox,1,NA,36
Valaar,Toraox,1,118,76
Aniana,Toraox,1,74,83
Aniana,Toraox,1,52,61
Asmast,Toraox,1,51,77
Aniana,Toraox,1,68,77
Rirmin,Toraox,1,151,76
Ganean,Trmyri,1,48,49
Shlahi,Trmyri,1,NA,2
Sciach,Trmyri,1,68,44
Aniana,Trmyri,1,53,29
Aniana,Trmyri,1,53,29
Amiamn,Trmyri,1,69,52
Amiamn,Trmyri,1,61,44
Ganean,Trmyri,1,49,51
Amiamn,Trmyri,1,45,29
Ganean,Trmyri,1,27,28
Aniana,Trmyri,1,53,29
Tuisub,Trmyri,1,51,49
Chyahi,Trmyri,1,31,42
Amiamn,Trmyri,1,61,44
Samaar,Trmyri,1,67,44
Shlahi,Trmyri,1,NA,3
Scvycu,Trmyri,1,64,28
Ganean,Trmyri,1,49,50
Amiamn,Trmyri,1,45,28
Scvycu,Trmyri,1,86,50
Ecmacz,Trmyri,1,164,50
Bucaub,Trmyri,1,79,6
Aniana,Trmyri,1,69,45
Ganean,Trmyri,1,51,52
Sciach,Trmyri,1,68,44
Toraox,Tssese,1,84,16
Catyav,Tssese,1,11,17
Toraox,Tssese,1,78,9
Toraox,Tssese,1,78,9
Mupsum,Tssese,1,37,8
Toraox,Tssese,1,76,7
Toraox,Tssese,1,84,16
Psasse,Tssese,1,118,7
Ciumil,Tssese,1,NA,17
Toraox,Tssese,1,83,14
Toraox,Tssese,1,85,16
Maiaal,Tssese,1,NA,7
Toraox,Tssese,1,77,9
Toraox,Tssese,1,84,15
Toraox,Tssese,1,75,6
Toraox,Tssese,1,83,14
Toraox,Tssese,1,77,8
Toraox,Tssese,1,85,17
Toraox,Tssese,1,84,16
Toraox,Tssese,1,84,15
Toraox,Tssese,1,78,9
Toraox,Tssese,1,77,8
Toraox,Tssese,1,75,6
Toraox,Tssese,1,85,16
Cystys,Tssese,1,98,16
Toraox,Tssese,1,84,15
Toraox,Tssese,1,85,16
Toraox,Tssese,1,84,15
Catyav,Tssese,1,11,17
Toraox,Tssese,1,85,16
Toraox,Tssese,1,77,9
Toraox,Tssese,1,84,15
Toraox,Tssese,1,84,15
Toraox,Tssese,1,85,16
Toraox,Tssese,1,76,8
Toraox,Tssese,1,76,7
Toraox,Tssese,1,77,9
Lymeym,Tuisub,1,28,29
Valaar,Tuisub,1,103,30
Valaar,Tuisub,1,119,46
Vecaer,Tuisub,1,137,29
Hoinod,Tuisub,1,67,44
Nacoar,Tuisub,1,77,44
Vigoit,Tuisub,1,24,19
Vigoit,Tuisub,1,35,30
Aniana,Tuisub,1,66,44
Scesca,Tuisub,1,10,44
Catsat,Tuisub,1,18,30
Valaar,Tuisub,1,92,19
Vigoit,Tuisub,1,24,19
Valaar,Tuisub,1,104,31
Samaar,Tuisub,1,39,18
Deueen,Tuisub,1,53,52
Valaar,Tuisub,1,92,19
Hoinod,Tuisub,1,41,17
Ecmacz,Tuisub,1,164,52
Valaar,Tuisub,1,92,19
Cachat,Tuisub,1,60,30
Vigoit,Tuisub,1,35,30
Bolyot,Tuisub,1,20,54
Valaar,Tuisub,1,119,46
Bolyot,Tuisub,1,20,53
Vigoit,Tuisub,1,35,29
Nacoar,Tuisub,1,63,31
Valaar,Tuisub,1,92,19
Deueen,Tuisub,1,32,31
Valaar,Tuisub,1,119,45
Vigoit,Tuisub,1,23,18
Bolyot,Tuisub,1,20,54
Vigoit,Tuisub,1,35,30
Valaar,Tuisub,1,117,44
Sciach,Tuisub,1,52,29
Lymeym,Tuisub,1,29,31
Bolyot,Tuisub,1,20,54
Nacoar,Tuisub,1,85,53
Vecaer,Tuisub,1,152,44
Vigoit,Tuisub,1,23,18
Valaar,Tuisub,1,125,51
Vigoit,Tuisub,1,49,44
Cachat,Tuisub,1,84,54
Valaar,Tuisub,1,93,19
Valaar,Tuisub,1,92,19
Valaar,Tuisub,1,91,18
Vigoit,Tuisub,1,35,30
Valaar,Tuisub,1,127,54
Vigoit,Tuisub,1,52,46
Vecaer,Tuisub,1,139,30
Vigoit,Tuisub,1,34,29
Rulaub,Tuisub,1,NA,46
Valaar,Tuisub,1,92,19
Valaar,Tuisub,1,119,46
Rirmin,Tuisub,1,136,29
Vecaer,Tuisub,1,139,30
Valaar,Tuisub,1,92,18
Brseru,Tuisub,1,85,31
Valaar,Tuisub,1,103,30
Ciumil,Tuisub,1,NA,19
Aniana,Tuisub,1,68,46
Nacoar,Tuisub,1,62,29
Bosmot,Tuisub,1,27,30
Catsat,Tuisub,1,18,30
Myrayr,Tuisub,1,NA,30
Vigoit,Tuisub,1,24,19
Valaar,Tuisub,1,127,54
Deueen,Tuisub,1,20,19
Valaar,Tuisub,1,103,29
Vigoit,Tuisub,1,35,30
Hoinod,Tuisub,1,68,45
Vigoit,Tuisub,1,35,30
Valaar,Tuisub,1,103,30
Vigoit,Tuisub,1,37,31
Vecaer,Tuisub,1,139,31
Bosmot,Tuisub,1,41,44
Hoinod,Tuisub,1,68,45
Sciach,Tuisub,1,41,19
Vigoit,Tuisub,1,23,18
Nacoar,Tuisub,1,63,30
Scesca,Tuisub,1,20,54
Inzanf,Tuisub,1,52,51
Yeiaer,Tuisub,1,94,31
Bosmot,Tuisub,1,43,45
Valaar,Tuisub,1,119,45
Valaar,Tuisub,1,104,31
Inzanf,Tuisub,1,45,44
Hoinod,Tuisub,1,75,51
Valaar,Tuisub,1,125,52
Rulaub,Tuisub,1,NA,30
Vigoit,Tuisub,1,35,29
Cachat,Tuisub,1,83,53
Catsat,Tuisub,1,33,45
Brseru,Tuisub,1,86,31
Nacoar,Tuisub,1,63,30
Scesca,Tuisub,1,18,52
Bosmot,Tuisub,1,27,30
Valaar,Tuisub,1,91,17
Zikaik,Ulerlc,1,23,78
Povoor,Ulerlc,1,NA,66
Yeiaer,Ulerlc,1,107,104
Coison,Ulerlc,1,14,90
Shlahi,Ulerlc,1,NA,105
Yeiaer,Ulerlc,1,81,78
Lipoim,Ulerlc,1,144,91
Lipoim,Ulerlc,1,144,91
Vecaer,Ulerlc,1,155,106
Zikaik,Ulerlc,1,52,106
Catsat,Ulerlc,1,40,112
Neisec,Ulerlc,1,69,78
Lipoim,Ulerlc,1,144,91
Valaar,Ulerlc,1,119,106
Lipoim,Ulerlc,1,144,91
Valaar,Ulerlc,1,91,78
Toraox,Ulerlc,1,76,105
Bucaub,Ulerlc,1,117,106
Psasse,Ulerlc,1,103,89
Pooxox,Ulerlc,1,108,54
Lipoim,Ulerlc,1,130,78
Meisen,Ulerlc,1,41,112
Poypol,Ulerlc,1,31,105
Pooxox,Ulerlc,1,159,105
Catyav,Ulerlc,1,9,112
Vecaer,Ulerlc,1,153,105
Rulaub,Ulerlc,1,NA,104
Yeiaer,Ulerlc,1,108,105
Cystys,Ulerlc,1,49,65
Acracc,Ulerlc,1,NA,112
Samaar,Ulerlc,1,40,79
Shlahi,Ulerlc,1,NA,66
Lipoim,Ulerlc,1,144,91
Bucaub,Ulerlc,1,115,104
Vigoit,Ulerlc,1,36,90
Poypol,Ulerlc,1,39,113
Pooxox,Ulerlc,1,132,77
Alialo,Ulerlc,1,156,104
Asmast,Ulerlc,1,51,105
Mupsum,Ulerlc,1,36,105
Pooxox,Ulerlc,1,132,78
Meisen,Ulerlc,1,34,105
Vigoit,Ulerlc,1,58,112
Lymeym,Ulerlc,1,29,90
Biiail,Ulerlc,1,NA,78
Bucaub,Ulerlc,1,117,105
Psasse,Ulerlc,1,119,106
Alialo,Ulerlc,1,157,105
Goeaon,Ulerlc,1,78,65
Asmast,Ulerlc,1,57,112
Ecmacz,Ulerlc,1,164,112
Meisen,Ulerlc,1,43,113
Hoinod,Ulerlc,1,42,78
Sciach,Ulerlc,1,42,79
Sciach,Ulerlc,1,68,105
Ecmacz,Ulerlc,1,131,79
Lipoim,Ulerlc,1,144,91
Ecmacz,Ulerlc,1,118,66
Yeiaer,Ulerlc,1,81,77
Mupsum,Ulerlc,1,35,104
Zikaik,Ulerlc,1,24,79
Hoinod,Ulerlc,1,68,105
Liceic,Ulerlc,1,91,52
Vigoit,Ulerlc,1,58,113
Lipoim,Ulerlc,1,144,91
Shlahi,Ulerlc,1,NA,78
Ecmacz,Ulerlc,1,165,113
Poypol,Ulerlc,1,31,105
Lipoim,Ulerlc,1,144,91
Lipoim,Ulerlc,1,144,91
Valaar,Ulerlc,1,118,105
Lehyei,Ulerlc,1,NA,106
Bosmot,Ulerlc,1,16,79
Lipoim,Ulerlc,1,144,91
Vecaer,Ulerlc,1,154,105
Yeiaer,Ulerlc,1,108,105
Deueen,Ulerlc,1,32,91
Yeiaer,Ulerlc,1,56,52
Ecmacz,Ulerlc,1,142,90
Vecaer,Ulerlc,1,111,63
Coison,Ulerlc,1,29,106
Valaar,Ulerlc,1,119,106
Zikaik,Ulerlc,1,51,105
Psasse,Ulerlc,1,91,78
Yeiaer,Ulerlc,1,69,65
Mupsum,Ulerlc,1,36,105
Sciach,Ulerlc,1,53,90
Valaar,Ulerlc,1,119,106
Alialo,Ulerlc,1,156,104
Vecaer,Ulerlc,1,160,112
Coison,Ulerlc,1,15,91
Meisen,Ulerlc,1,43,113
Vecaer,Ulerlc,1,161,112
Lipoim,Ulerlc,1,144,91
Vigoit,Ulerlc,1,57,112
Yeiaer,Ulerlc,1,107,104
Liceic,Ulerlc,1,92,53
Yeiaer,Ulerlc,1,69,65
Lipoim,Ulerlc,1,144,91
Valaar,Ulerlc,1,117,104
Povoor,Ulerlc,1,NA,66
Zikaik,Ulerlc,1,50,105
Valaar,Ulerlc,1,77,64
Zikaik,Ulerlc,1,24,79
Valaar,Ulerlc,1,91,78
Yeiaer,Ulerlc,1,109,106
Ecmacz,Ulerlc,1,164,112
Lipoim,Ulerlc,1,144,91
Hoinod,Ulerlc,1,43,79
Lipoim,Ulerlc,1,132,79
Sheshi,Ulerlc,1,55,64
Sciecr,Ulerlc,1,80,67
Brseru,Ulerlc,1,61,66
Brseru,Ulerlc,1,86,91
Povoor,Ulerlc,1,NA,63
Bucaub,Ulerlc,1,116,105
Meisen,Ulerlc,1,42,113
Valaar,Ulerlc,1,102,89
Vecaer,Ulerlc,1,127,79
Aniana,Ulerlc,1,41,79
Lipoim,Ulerlc,1,120,67
Liceic,Ulerlc,1,91,52
Rirmin,Ulerlc,1,150,104
Ecmacz,Ulerlc,1,157,105
Goeaon,Ulerlc,1,79,65
Yeiaer,Ulerlc,1,109,105
Maiaal,Ulerlc,1,NA,104
Lehyei,Ulerlc,1,NA,64
Yeiaer,Ulerlc,1,109,106
Ecmacz,Ulerlc,1,164,112
Vecaer,Ulerlc,1,127,79
Valaar,Ulerlc,1,76,63
Ecmacz,Ulerlc,1,142,90
Valaar,Ulerlc,1,118,105
Pooxox,Ulerlc,1,159,105
Povoor,Ulerlc,1,NA,66
Meisen,Ulerlc,1,43,113
Samaar,Ulerlc,1,40,79
Psasse,Ulerlc,1,118,105
Lipoim,Ulerlc,1,144,91
Sciecr,Ulerlc,1,79,66
Meisen,Ulerlc,1,43,114
Goeaon,Ulerlc,1,79,66
Ecmacz,Ulerlc,1,156,104
Povoor,Ulerlc,1,NA,63
Rirmin,Ulerlc,1,150,104
Valaar,Ulerlc,1,92,79
Valaar,Ulerlc,1,119,106
Valaar,Ulerlc,1,120,106
Vigoit,Ulerlc,1,59,114
Povoor,Ulerlc,1,NA,66
Meisen,Ulerlc,1,33,104
Vecaer,Ulerlc,1,112,64
Alialo,Ulerlc,1,157,105
Vasear,Ulerlc,1,49,91
Bosmot,Ulerlc,1,15,78
Lipoim,Ulerlc,1,144,91
Bucaub,Ulerlc,1,89,78
Lipoim,Ulerlc,1,144,91
Vasear,Ulerlc,1,48,89
Meisen,Ulerlc,1,41,112
Vigoit,Ulerlc,1,51,105
Sheshi,Ulerlc,1,58,68
Vigoit,Ulerlc,1,49,104
Samaar,Ulerlc,1,65,104
Mupsum,Ulerlc,1,35,104
Psasse,Ulerlc,1,118,105
Zikaik,Ulerlc,1,51,106
Myrayr,Ulerlc,1,NA,65
Neisec,Ulerlc,1,70,79
Alialo,Ulerlc,1,157,105
Valaar,Ulerlc,1,119,106
Ecmacz,Ulerlc,1,130,79
Psasse,Ulerlc,1,92,79
Ritsic,Ulerlc,1,39,53
Bosmot,Ulerlc,1,28,90
Valaar,Ulerlc,1,117,104
Cystys,Ulerlc,1,50,66
Valaar,Ulerlc,1,120,106
Hoinod,Ulerlc,1,41,77
Valaar,Ulerlc,1,118,105
Bucaub,Ulerlc,1,115,104
Hoinod,Ulerlc,1,53,90
Rulaub,Ulerlc,1,NA,106
Rulaub,Ulerlc,1,NA,105
Vigoit,Ulerlc,1,50,105
Yeiaer,Ulerlc,1,67,64
Rulaub,Ulerlc,1,NA,63
Cholho,Ulerlc,1,50,105
Vecaer,Ulerlc,1,154,106
Rulaub,Ulerlc,1,NA,90
Nacoar,Ulerlc,1,63,90
Rirmin,Ulerlc,1,151,105
Biiail,Ulerlc,1,NA,53
Valaar,Ulerlc,1,118,105
Vigoit,Ulerlc,1,24,79
Rirmin,Ulerlc,1,150,104
Kateat,Ulerlc,1,NA,66
Mupsum,Ulerlc,1,35,104
Psasse,Ulerlc,1,118,104
Shlahi,Ulerlc,1,NA,106
Lipoim,Ulerlc,1,144,91
Vigoit,Ulerlc,1,23,78
Vigoit,Ulerlc,1,59,114
Povoor,Ulerlc,1,NA,66
Scvycu,Ulerlc,1,64,91
Yeiaer,Ulerlc,1,109,106
Pooxox,Ulerlc,1,159,105
Vigoit,Ulerlc,1,58,112
Sciach,Ulerlc,1,41,79
Valaar,Ulerlc,1,125,112
Hoinod,Ulerlc,1,42,79
Povoor,Ulerlc,1,NA,66
Pooxox,Ulerlc,1,159,104
Hoinod,Ulerlc,1,41,77
Valaar,Ulerlc,1,119,106
Vigoit,Ulerlc,1,23,78
Vecaer,Ulerlc,1,127,79
Lipoim,Ulerlc,1,144,91
Rulaub,Ulerlc,1,NA,104
Bucaub,Ulerlc,1,117,105
Bosmot,Ulerlc,1,15,78
Yeiaer,Ulerlc,1,70,66
Vecaer,Ulerlc,1,154,106
Yeiaer,Ulerlc,1,56,52
Yeiaer,Ulerlc,1,109,106
Meisen,Ulerlc,1,36,107
Luusup,Ulerlc,1,49,106
Maiaal,Ulerlc,1,NA,106
Meisen,Ulerlc,1,43,113
Lipoim,Ulerlc,1,144,91
Asmast,Ulerlc,1,25,79
Asmast,Ulerlc,1,49,104
Povoor,Ulerlc,1,NA,63
Nacoar,Ulerlc,1,63,90
Zikaik,Ulerlc,1,25,79
Lipoim,Ulerlc,1,144,91
Valaar,Ulerlc,1,92,78
Toraox,Ulerlc,1,76,105
Ecmacz,Ulerlc,1,119,67
Sciach,Ulerlc,1,40,77
Sciach,Ulerlc,1,41,79
Hoinod,Ulerlc,1,67,104
Neisec,Ulerlc,1,57,66
Shlahi,Ulerlc,1,NA,79
Ecmacz,Ulerlc,1,156,104
Bucaub,Ulerlc,1,116,104
Sciach,Ulerlc,1,40,78
Zikaik,Ulerlc,1,51,105
Toraox,Ulerlc,1,76,105
Valaar,Ulerlc,1,119,105
Meisen,Ulerlc,1,35,106
Aniana,Ulerlc,1,52,89
Valaar,Ulerlc,1,117,104
Valaar,Ulerlc,1,92,79
Sciach,Ulerlc,1,41,79
Zikaik,Ulerlc,1,24,79
Vecaer,Ulerlc,1,111,63
Yeiaer,Ulerlc,1,114,111
Hoinod,Ulerlc,1,53,90
Pooxox,Ulerlc,1,158,104
Hoinod,Ulerlc,1,42,79
Ecmacz,Ulerlc,1,105,54
Zikaik,Ulerlc,1,49,104
Meisen,Ulerlc,1,35,106
CJJDJD,Ulerlc,1,61,53
Toraox,Ulerlc,1,76,104
Rulaub,Ulerlc,1,NA,90
Hoinod,Ulerlc,1,68,104
Meisen,Ulerlc,1,42,113
Samaar,Ulerlc,1,51,90
Valaar,Ulerlc,1,119,106
Lipoim,Ulerlc,1,144,91
Apiaph,Ulerlc,1,12,106
Maiaal,Ulerlc,1,NA,105
Lipoim,Ulerlc,1,144,91
Vecaer,Ulerlc,1,154,106
Catsat,Ulerlc,1,41,113
Pooxox,Ulerlc,1,132,78
Acracc,Ulerlc,1,NA,113
Asrssp,Ulerlc,1,58,91
Goeaon,Ulerlc,1,77,64
Amiamn,Ulerlc,1,60,105
Vecaer,Ulerlc,1,112,64
Shlahi,Ulerlc,1,NA,52
Alialo,Ulerlc,1,115,63
Yeiaer,Ulerlc,1,116,112
Yeiaer,Ulerlc,1,107,104
Lipoim,Ulerlc,1,144,91
Pooxox,Ulerlc,1,145,91
Povoor,Ulerlc,1,NA,63
Psasse,Ulerlc,1,91,77
Lipoim,Ulerlc,1,131,78
Rulaub,Ulerlc,1,NA,79
Valaar,Ulerlc,1,119,106
Povoor,Ulerlc,1,NA,63
Lipoim,Ulerlc,1,144,91
Lymeym,Ulerlc,1,29,90
Yeiaer,Ulerlc,1,71,68
Yeiaer,Ulerlc,1,109,106
Zikaik,Ulerlc,1,50,104
Rulaub,Ulerlc,1,NA,106
Yeiaer,Ulerlc,1,81,78
Maiaal,Ulerlc,1,NA,105
Yeiaer,Ulerlc,1,117,113
Hoinod,Ulerlc,1,69,105
Sciach,Ulerlc,1,40,77
Vecaer,Ulerlc,1,153,104
Cedees,Valaar,1,36,66
Ecmacz,Valaar,1,117,78
Catsat,Valaar,1,42,127
Vigoit,Valaar,1,36,104
Vigoit,Valaar,1,59,127
Catsat,Valaar,1,41,127
Vecaer,Valaar,1,138,104
Vecaer,Valaar,1,139,104
Scesca,Valaar,1,12,120
Bosmot,Valaar,1,28,104
Bucaub,Valaar,1,75,77
Vecaer,Valaar,1,115,80
Pooxox,Valaar,1,158,117
Catsat,Valaar,1,41,127
Rulaub,Valaar,1,NA,120
Vecaer,Valaar,1,139,104
Wartar,Valaar,1,81,81
Nacoar,Valaar,1,51,92
Brseru,Valaar,1,58,77
Hoinod,Valaar,1,42,92
Ulerlc,Valaar,1,65,78
Hoinod,Valaar,1,53,103
Brseru,Valaar,1,73,92
Vecaer,Valaar,1,153,118
Alialo,Valaar,1,141,102
Ecmacz,Valaar,1,118,80
Catsat,Valaar,1,19,104
Ulerlc,Valaar,1,68,81
Catsat,Valaar,1,41,127
Yeiaer,Valaar,1,56,66
Pooxox,Valaar,1,107,66
Tuisub,Valaar,1,19,92
Ulerlc,Valaar,1,66,79
Vecaer,Valaar,1,152,117
Myrayr,Valaar,1,NA,79
Catsat,Valaar,1,40,125
Ulerlc,Valaar,1,107,120
Vecaer,Valaar,1,102,67
Pooxox,Valaar,1,145,104
Vecaer,Valaar,1,116,81
Mohuog,Valaar,1,NA,65
Catsat,Valaar,1,19,105
Vigoit,Valaar,1,24,92
Pooxox,Valaar,1,145,104
Scesca,Valaar,1,12,120
Cachat,Valaar,1,60,104
Lipoim,Valaar,1,132,92
Shlahi,Valaar,1,NA,103
Vecaer,Valaar,1,100,65
Bucaub,Valaar,1,116,118
Catsat,Valaar,1,42,127
Pooxox,Valaar,1,118,77
Catsat,Valaar,1,41,127
Rirmin,Valaar,1,111,78
Asmast,Valaar,1,58,125
Maiaal,Valaar,1,NA,92
Catsat,Valaar,1,40,126
Vecaer,Valaar,1,116,81
Catsat,Valaar,1,18,103
Catsat,Valaar,1,40,125
Vecaer,Valaar,1,137,102
Pooxox,Valaar,1,118,77
Catsat,Valaar,1,40,126
Catsat,Valaar,1,41,126
